12	4	132	89	102	197
12	4	236	112	89	172
12	4	325	112	72	173
12	4	398	106	95	184
12	4	494	93	96	193
12	4	596	98	95	188
12	9	129	109	101	178
12	9	233	109	89	176
12	9	320	117	75	168
12	9	393	112	98	176
12	9	493	101	97	185
12	9	593	95	100	192
12	14	127	108	106	179
12	14	234	106	88	177
12	14	320	111	78	172
12	14	399	110	94	178
12	14	496	110	95	176
12	14	592	102	98	183
12	19	121	107	102	181
12	19	224	116	90	168
12	19	311	122	77	164
12	19	393	107	91	181
12	19	483	102	98	182
12	19	583	99	98	181
12	24	113	106	106	185
12	24	214	116	94	172
12	24	305	122	75	162
12	24	376	109	100	174
12	24	473	92	100	189
12	24	572	87	106	194
12	29	94	120	108	185
12	29	198	127	96	176
12	29	290	130	72	167
12	29	362	122	89	175
12	29	457	107	98	186
12	29	554	111	103	181
12	34	75	115	102	185
12	34	178	128	94	170
12	34	267	138	74	162
12	34	343	129	93	174
12	34	434	111	103	187
12	34	537	115	101	181
12	39	58	130	102	176
12	39	161	139	94	159
12	39	252	140	68	165
12	39	322	129	94	179
12	39	417	110	98	193
12	39	520	122	98	184
12	39	626	128	92	172
12	44	34	127	104	176
12	44	142	135	87	164
12	44	231	139	63	163
12	44	296	133	93	177
12	44	395	121	95	187
12	44	501	128	93	179
12	44	600	138	103	167
12	49	10	119	101	185
12	49	118	137	87	165
12	49	205	139	62	163
12	49	270	133	94	175
12	49	371	135	92	172
12	49	473	133	93	175
12	49	575	129	105	178
12	54	1	144	86	163
12	54	92	140	88	163
12	54	181	131	60	175
12	54	246	133	92	179
12	54	343	120	95	192
12	54	443	138	98	175
12	54	562	144	92	171
12	59	68	144	80	170
12	59	153	147	53	167
12	59	207	155	93	165
12	59	306	143	92	174
12	59	416	160	91	162
12	59	520	131	96	185
12	64	27	144	86	170
12	64	111	154	56	163
12	64	168	153	90	168
12	64	268	142	91	175
12	64	370	145	93	177
12	64	480	156	98	166
12	64	579	168	55	155
12	64	632	139	85	184
12	69	0	154	76	160
12	69	81	160	46	151
12	69	131	144	90	179
12	69	230	139	90	183
12	69	333	148	92	175
12	69	443	156	98	169
12	69	541	160	53	163
12	69	597	161	102	166
12	74	96	170	94	153
12	74	191	163	98	162
12	74	298	158	95	172
12	74	409	172	96	159
12	74	505	169	54	159
12	74	562	166	107	167
12	79	71	164	91	155
12	79	170	167	94	159
12	79	267	165	106	161
12	79	388	181	90	145
12	79	480	180	57	147
12	79	544	143	97	189
12	79	648	179	72	151
12	84	60	146	92	177
12	84	164	141	87	188
12	84	259	145	98	188
12	84	372	144	95	187
12	84	467	179	54	150
12	84	524	142	96	200
12	84	637	184	78	146
12	89	50	144	88	176
12	89	146	139	91	186
12	89	249	132	93	195
12	89	353	133	97	194
12	89	450	177	58	146
12	89	511	150	94	182
12	89	622	179	87	149
12	94	35	159	82	167
12	94	130	159	88	168
12	94	226	165	101	164
12	94	339	163	93	168
12	94	433	180	54	150
12	94	487	132	99	202
12	94	605	183	87	146
12	99	14	147	89	174
12	99	108	156	88	165
12	99	212	146	90	179
12	99	312	161	100	165
12	99	416	178	52	146
12	99	466	154	97	180
12	99	585	180	88	151
12	104	1	158	74	155
12	104	84	157	84	159
12	104	175	156	101	164
12	104	291	158	90	164
12	104	383	169	51	154
12	104	442	159	93	169
12	104	555	177	84	146
12	109	46	153	91	169
12	109	149	168	96	157
12	109	256	176	95	156
12	109	353	189	52	135
12	109	410	158	94	175
12	109	528	182	84	147
12	109	637	194	79	130
12	114	15	164	93	158
12	114	112	167	105	159
12	114	227	174	92	158
12	114	320	181	58	151
12	114	378	171	91	164
12	114	499	191	82	140
12	114	601	192	88	138
12	119	1	166	83	157
12	119	90	164	101	165
12	119	203	173	92	159
12	119	296	180	58	148
12	119	353	170	92	164
12	119	470	186	86	147
12	119	578	190	89	140
12	124	64	163	102	161
12	124	179	170	96	163
12	124	275	174	60	157
12	124	330	149	96	185
12	124	450	191	83	140
12	124	554	187	89	148
12	129	41	162	103	169
12	129	154	159	91	174
12	129	252	180	51	156
12	129	306	170	88	170
12	129	424	191	85	143
12	129	525	187	94	147
12	134	23	163	91	164
12	134	133	174	92	158
12	134	232	183	50	145
12	134	286	172	88	167
12	134	401	190	89	145
12	134	512	187	88	144
12	139	8	149	98	172
12	139	119	171	94	156
12	139	221	180	50	142
12	139	269	171	98	161
12	139	393	182	86	148
12	139	501	187	86	137
12	144	0	152	109	172
12	144	111	149	98	180
