22	1597	540	62	178	309
22	1602	526	60	191	308
22	1607	491	58	226	315
22	1612	458	55	258	316
22	1617	414	54	262	315
22	1622	387	54	260	317
22	1627	365	57	256	317
22	1632	343	56	261	322
22	1637	318	57	264	322
22	1642	295	59	259	323
22	1647	268	58	274	328
22	1652	237	67	278	326
22	1657	208	70	273	323
22	1662	177	68	283	327
22	1667	146	69	287	331
22	1672	109	75	286	329
22	1677	67	85	294	327
22	1682	25	84	288	328
22	1687	0	79	273	330
22	1692	0	75	243	336
22	1697	0	83	205	334
22	1702	2	86	172	337
22	1707	0	90	150	332
