28	273	101	385	56	93
28	278	106	362	54	113
28	283	105	346	58	132
28	288	105	320	59	154
28	293	103	296	56	153
28	298	101	271	54	155
28	303	101	242	56	152
28	308	98	227	58	150
28	313	96	206	58	151
28	318	94	189	59	152
28	323	88	171	59	151
28	328	89	153	61	151
28	333	93	145	65	152
28	338	101	144	57	152
28	343	101	144	62	155
28	348	104	144	63	155
28	353	108	142	63	159
28	358	117	145	62	154
28	363	123	152	62	159
28	368	137	163	65	151
28	373	143	162	58	156
28	377	146	173	61	149
28	752	104	341	62	128
28	757	89	280	62	171
28	762	74	243	63	171
28	767	72	225	57	174
28	772	76	200	61	176
28	777	82	169	56	165
28	782	90	137	62	174
28	787	85	135	62	170
28	792	86	149	62	167
28	797	73	157	60	166
28	802	48	168	57	172
28	807	20	178	59	171
28	812	17	184	56	165
28	817	20	183	54	174
28	822	21	186	56	173
28	827	58	187	53	165
28	832	95	184	60	174
28	837	139	188	63	169
28	842	172	189	64	171
28	847	205	184	62	174
28	852	210	179	65	174
28	856	207	177	64	174
