28	228	512	348	84	130
28	233	512	319	88	159
28	238	505	280	85	194
28	243	502	248	87	191
28	248	504	221	89	197
28	253	512	197	84	195
28	258	512	175	89	199
28	263	515	142	87	200
28	268	511	111	90	199
28	273	517	91	86	200
28	278	520	66	85	202
28	283	523	50	85	200
28	288	522	23	91	202
28	293	523	0	86	199
28	298	527	2	79	171
28	303	533	0	79	147
28	308	530	0	79	122
28	313	532	0	77	105
28	318	529	0	73	81
28	665	605	328	90	150
28	670	614	301	90	178
28	675	616	274	98	203
28	680	623	258	95	220
28	685	622	243	97	225
28	690	623	236	95	223
28	695	620	230	96	231
28	700	621	213	94	228
28	705	623	191	93	228
28	710	614	175	97	226
28	715	605	171	96	227
28	720	580	177	97	226
28	725	559	168	99	224
28	730	565	163	93	228
28	735	569	148	97	228
28	740	569	122	97	234
28	745	572	89	95	228
28	750	572	34	100	231
28	755	570	1	99	199
28	760	569	0	92	144
28	765	561	0	94	112
28	770	567	1	90	81
