5	0	0	278	69	146
5	5	0	281	75	142
5	10	0	279	72	145
5	15	0	276	76	153
5	20	0	276	74	156
5	25	0	280	73	142
5	30	0	275	75	149
5	35	1	272	84	149
5	40	1	276	77	149
5	45	0	273	67	154
5	50	0	275	62	144
5	569	1	87	89	154
5	574	6	80	103	155
5	579	16	76	105	154
5	584	23	77	100	152
5	589	27	74	100	151
5	594	27	61	97	151
5	599	30	25	94	155
5	604	24	0	97	143
5	609	17	0	98	127
5	614	8	1	98	108
5	619	19	0	93	85
5	624	13	0	90	87
6	116	634	280	84	144
6	121	622	287	97	142
6	126	613	284	104	147
6	131	613	282	102	146
6	136	604	285	105	145
6	141	602	289	105	153
6	146	596	289	107	152
6	151	599	285	101	152
6	156	587	286	106	157
6	161	576	286	112	153
6	166	559	284	115	158
6	171	548	283	105	154
6	176	546	289	113	158
6	181	528	296	105	153
6	186	518	296	100	163
6	191	495	303	105	161
6	196	479	303	108	163
6	201	467	298	112	161
6	206	458	299	112	165
6	211	463	300	107	162
6	216	466	306	105	156
6	221	455	280	122	166
6	226	462	263	114	164
6	231	466	247	117	164
6	236	465	235	115	163
6	241	468	222	114	166
6	246	465	211	113	164
6	251	462	206	116	166
6	256	459	198	116	166
6	261	462	184	115	170
6	266	460	171	118	165
6	271	454	160	114	162
6	276	445	154	116	169
6	281	443	143	120	163
6	286	440	128	115	164
6	291	437	123	121	164
6	296	439	122	115	160
6	301	441	120	113	160
6	306	444	119	112	164
6	311	448	118	114	163
6	316	454	113	113	164
6	321	453	115	114	159
6	326	470	102	115	163
6	331	478	110	115	162
6	336	496	117	111	162
6	341	512	117	110	163
6	346	535	120	107	156
6	351	559	119	115	160
6	356	589	114	111	161
6	361	614	111	104	160
6	366	633	109	85	154
