1	784	641	189	78	128
1	789	604	191	99	127
1	794	558	196	103	125
1	799	511	193	103	130
1	804	484	199	107	123
1	809	477	189	106	126
1	814	455	187	105	123
1	819	427	179	106	127
1	824	396	178	111	127
1	829	372	182	108	128
1	834	342	188	109	126
1	839	316	199	104	127
1	844	301	201	108	126
1	849	293	192	103	123
1	854	287	185	105	120
1	859	287	165	101	124
1	864	278	162	104	119
1	869	266	140	104	124
1	874	257	127	108	128
1	879	228	129	109	126
1	884	217	149	106	129
1	889	198	158	108	125
1	894	183	157	108	125
1	899	173	154	110	127
1	904	154	156	113	121
1	909	128	158	106	123
1	914	99	163	107	124
1	919	74	169	110	125
1	924	52	179	112	123
1	929	30	181	111	126
1	934	10	178	116	123
1	939	1	175	102	123
1	944	0	176	93	124
1	949	0	171	86	124
1	954	1	167	75	128
4	566	626	392	77	86
4	571	632	366	72	91
4	576	636	328	77	95
4	581	637	301	76	94
4	586	638	281	76	96
4	591	642	255	76	97
4	596	654	227	63	97
4	601	656	204	61	97
4	606	654	195	63	96
4	611	659	197	59	98
4	616	664	194	55	97
4	636	656	156	62	99
4	641	638	153	81	94
4	646	637	150	78	95
4	651	627	149	83	96
4	656	626	145	80	89
4	661	633	143	79	93
4	666	628	139	82	96
4	671	642	134	75	95
4	676	649	140	68	88
4	681	645	140	72	90
4	686	650	147	66	83
4	691	621	139	87	95
4	696	607	150	77	83
4	701	588	145	75	88
4	706	567	149	79	85
4	711	526	147	81	94
4	716	492	159	81	87
4	721	464	160	87	89
4	726	440	160	75	91
4	731	386	163	82	95
4	736	343	167	78	88
4	741	301	164	80	95
4	746	259	166	75	88
4	751	217	164	83	91
4	756	181	168	78	92
4	761	157	173	76	91
4	766	135	178	71	91
4	771	112	174	76	91
4	776	104	173	73	87
4	781	87	179	75	88
4	786	61	173	80	89
4	791	57	168	76	87
4	796	28	169	74	90
4	801	11	170	73	89
4	806	0	173	71	89
4	811	1	165	47	88
