1	464	158	309	203	157
1	469	155	282	204	156
1	474	153	259	201	153
1	479	157	238	205	155
1	484	147	213	210	165
1	489	143	196	206	160
1	494	142	175	205	159
1	494	148	336	207	143
1	499	145	173	205	155
1	499	151	331	208	148
1	504	152	161	200	153
1	504	158	318	206	156
1	509	152	157	200	151
1	509	157	311	206	156
1	514	153	149	197	150
1	514	160	304	205	152
1	519	163	145	197	150
1	519	169	298	204	154
1	524	173	135	198	146
1	524	181	288	204	152
1	529	185	136	197	148
1	529	195	287	200	150
1	534	196	136	199	147
1	534	203	287	206	151
1	539	224	122	199	148
1	539	231	276	205	149
1	544	260	123	200	148
1	544	270	274	205	151
1	549	294	123	197	151
1	549	301	275	202	154
1	554	325	118	196	149
1	554	336	272	201	152
1	559	353	116	199	148
1	559	362	266	201	153
1	564	386	115	194	146
1	564	391	264	201	155
1	569	413	111	196	149
1	569	422	263	198	151
1	574	433	118	199	153
1	574	447	273	197	147
1	579	456	118	200	152
1	579	464	271	201	153
1	584	491	102	201	150
1	584	499	252	205	157
1	589	524	91	192	151
1	589	530	243	188	155
1	594	555	95	161	151
1	594	562	249	154	153
