4	621	379	337	45	141
4	626	391	326	45	152
4	631	387	319	48	159
4	636	353	312	47	166
4	641	340	308	49	170
4	646	341	304	48	173
4	651	337	303	49	176
4	656	336	297	49	181
4	661	347	296	45	181
4	666	349	294	46	184
4	671	356	288	50	190
4	676	359	288	51	190
4	681	361	288	48	190
4	686	360	287	48	191
4	691	337	287	44	190
4	696	315	290	43	188
4	701	290	287	39	191
4	706	265	287	38	190
4	711	222	291	38	186
4	716	192	298	38	181
4	721	163	304	37	174
4	726	126	304	35	174
4	731	76	309	37	169
4	736	31	310	36	168
4	741	0	313	21	165
4	1082	0	33	24	205
4	1087	21	36	37	206
4	1092	44	33	37	206
4	1097	69	28	41	206
4	1102	103	23	39	207
4	1107	118	27	41	208
4	1112	135	22	43	211
4	1117	159	21	42	211
4	1122	194	27	42	211
4	1127	221	29	41	214
4	1132	251	21	45	211
4	1137	272	17	45	213
4	1142	298	18	44	211
4	1147	339	15	46	216
4	1152	363	27	46	214
4	1157	375	23	52	213
4	1162	393	18	48	213
4	1167	398	3	45	215
4	1172	385	0	45	214
4	1177	376	1	45	192
4	1182	376	0	46	152
4	1187	359	0	48	123
