28	1037	0	286	71	192
28	1042	0	265	77	214
28	1047	0	248	75	229
28	1052	1	225	76	249
28	1057	1	197	75	256
28	1062	1	163	80	260
28	1067	1	135	84	258
28	1072	2	104	89	264
28	1077	4	92	90	264
28	1082	8	81	89	266
28	1087	8	66	89	266
28	1092	5	40	87	263
28	1097	2	10	92	264
28	1102	0	0	88	255
28	1107	0	0	82	230
28	1112	0	0	81	194
28	1117	0	0	89	157
28	1482	0	265	76	213
28	1487	0	253	78	227
28	1492	0	230	86	249
28	1497	0	211	97	267
28	1502	2	185	103	293
28	1507	1	176	109	302
28	1512	16	176	115	300
28	1517	40	176	129	298
28	1522	48	171	122	301
28	1527	7	166	111	305
28	1532	0	160	76	303
28	1537	0	157	60	301
