2	1437	136	360	67	118
2	1442	143	343	68	135
2	1447	143	317	72	160
2	1452	144	291	75	165
2	1457	147	270	77	163
2	1462	161	232	70	157
2	1467	172	216	70	163
2	1472	193	204	70	161
2	1477	179	206	74	154
2	1482	147	200	72	153
2	1487	166	197	68	147
2	1492	222	188	59	143
2	1497	250	170	64	151
2	1502	248	135	65	148
2	1507	222	77	68	153
2	1512	206	53	62	140
2	1517	188	39	66	145
2	1522	195	33	60	131
2	1527	200	30	56	135
2	1532	184	31	69	136
2	1537	169	33	65	133
2	1542	153	28	62	141
2	1547	131	31	66	135
2	1552	119	37	59	132
2	1557	89	45	64	133
2	1562	65	42	62	134
2	1567	42	51	56	133
2	1572	26	57	60	135
2	1577	12	63	60	133
2	1582	0	67	54	129
2	1587	0	67	36	126
4	1475	683	19	34	140
4	1480	653	24	55	140
4	1485	628	27	53	143
4	1490	619	29	65	142
4	1495	618	22	66	147
4	1500	603	17	63	145
4	1505	595	0	54	126
4	1510	590	0	57	74
