2	633	0	336	86	82
2	638	21	332	96	90
2	643	57	334	99	88
2	648	98	337	89	89
2	653	119	333	97	88
2	658	127	331	99	91
2	663	136	327	102	88
2	668	151	322	101	91
2	673	162	309	101	88
2	678	161	288	101	88
2	683	156	266	99	90
2	688	149	249	100	86
2	693	142	233	96	85
2	698	133	223	95	86
2	703	130	205	95	86
2	708	125	178	98	87
2	713	123	154	98	85
2	718	127	132	97	85
2	723	125	113	95	82
2	728	119	84	95	84
2	733	132	77	88	83
2	738	122	74	93	74
2	743	118	57	94	84
2	748	120	60	95	85
2	753	120	60	95	85
2	758	120	53	98	84
2	763	121	39	98	86
2	768	110	37	97	85
2	773	96	33	96	88
2	778	89	42	89	80
2	783	74	33	98	88
2	788	67	34	97	85
2	793	73	26	90	83
2	798	64	24	96	87
2	803	64	26	91	82
2	808	60	27	94	83
2	813	72	26	94	83
2	818	76	28	96	83
2	823	74	27	94	84
2	828	51	26	94	83
2	833	24	27	88	80
2	838	0	27	85	81
4	240	553	405	76	71
4	245	552	387	74	79
4	250	550	375	75	77
4	255	548	372	75	64
4	260	549	349	67	75
4	265	553	321	70	73
4	270	547	290	76	73
4	275	550	266	73	75
4	280	545	255	71	69
4	285	544	237	76	70
4	290	543	224	74	73
4	295	549	202	75	69
4	300	570	167	74	74
4	305	567	156	79	72
4	310	566	155	78	74
4	315	569	154	76	72
4	320	565	156	78	73
4	325	566	160	75	71
4	330	570	163	78	74
4	335	591	171	69	75
4	340	596	171	77	70
4	345	621	168	76	71
4	350	640	170	71	67
4	355	659	178	61	54
