1	569	0	194	105	229
1	574	18	205	104	227
1	579	42	201	104	231
1	584	80	187	101	231
1	589	99	175	109	232
1	594	129	176	110	232
1	599	154	186	111	231
1	604	184	181	113	234
1	609	203	171	107	238
1	614	249	172	113	246
1	619	286	184	118	246
1	624	315	173	116	247
1	629	328	167	117	250
1	634	343	168	114	248
1	639	366	167	119	249
1	644	385	177	117	248
1	649	406	174	120	249
1	654	415	167	120	251
1	659	425	166	115	250
1	664	427	144	121	248
1	669	431	122	114	246
1	674	420	96	115	245
1	679	425	49	116	241
1	684	426	0	120	233
