5	524	15	278	105	32
5	529	38	280	100	28
5	534	60	276	105	37
5	539	91	274	102	35
5	544	119	281	104	31
5	549	140	279	109	32
5	554	166	269	105	38
5	559	182	275	108	33
5	564	202	275	110	30
5	569	226	273	102	31
5	574	246	269	104	36
5	579	259	257	102	37
5	584	260	259	105	33
5	589	265	260	107	34
5	594	267	248	102	28
5	599	266	212	100	27
5	604	264	181	107	28
5	609	264	162	101	24
5	614	253	136	100	30
5	619	256	122	103	26
5	624	253	112	109	30
5	629	258	100	100	30
5	634	257	97	102	33
5	639	250	98	102	28
5	644	245	85	103	31
5	649	248	86	102	29
5	654	233	88	98	26
5	659	211	84	102	27
5	664	189	88	106	26
5	669	164	85	97	24
5	674	129	81	97	29
5	679	100	87	101	29
5	684	77	95	98	25
5	689	63	93	94	31
5	694	48	98	96	31
5	699	36	102	93	24
5	704	10	102	101	25
16	795	259	435	136	29
16	800	261	419	125	38
16	805	258	406	126	38
16	810	258	397	129	34
16	815	266	388	126	33
16	820	258	459	135	20
16	820	271	375	130	34
16	825	261	441	143	37
16	825	278	361	125	34
16	830	262	425	146	38
16	830	274	345	130	36
16	835	263	414	145	39
16	835	274	335	130	34
16	840	260	402	153	39
16	840	275	324	130	36
16	845	262	402	145	39
16	845	276	322	132	40
16	850	262	392	150	45
16	850	275	317	134	40
16	855	262	386	147	40
16	855	274	308	132	42
16	860	264	379	145	39
16	860	275	302	136	38
16	865	263	379	146	40
16	865	276	301	134	38
16	870	262	374	144	37
16	870	274	296	138	38
16	875	248	369	143	37
16	875	265	294	135	34
16	880	239	364	137	41
16	880	253	291	135	35
16	885	228	362	146	37
16	885	246	284	136	39
16	890	212	361	143	36
16	890	234	283	136	38
16	895	199	360	138	36
16	895	221	283	126	36
16	895	600	353	119	49
16	900	183	356	143	40
16	900	201	285	134	32
16	900	583	351	136	51
16	900	602	285	116	27
16	900	614	308	106	29
16	905	173	357	141	41
16	905	196	281	129	34
16	905	570	351	148	39
16	905	594	283	121	30
16	905	604	308	115	28
16	910	165	355	137	36
16	910	183	279	134	34
16	910	560	343	159	53
16	910	584	281	125	26
16	910	592	301	127	30
16	915	152	348	138	46
16	915	175	275	128	36
16	915	549	342	169	51
16	915	572	273	133	33
16	915	585	304	128	25
16	920	143	349	140	40
16	920	168	271	134	39
16	920	539	338	178	58
16	920	565	276	133	30
16	920	580	299	133	29
16	925	135	351	137	40
16	925	162	274	131	37
16	925	535	343	178	60
