4	1291	665	63	53	120
4	1296	639	75	76	116
4	1301	612	76	83	119
4	1306	580	86	85	117
4	1311	560	81	79	118
4	1316	520	81	89	119
4	1321	492	78	83	120
4	1326	463	78	83	122
4	1331	431	88	82	118
4	1336	401	91	82	119
4	1341	374	90	86	117
4	1346	369	88	80	116
4	1351	369	85	90	117
4	1356	362	93	79	112
4	1361	327	102	80	114
4	1366	298	96	86	120
4	1371	265	101	84	114
4	1376	233	101	81	114
4	1381	212	95	85	115
4	1386	190	96	83	117
4	1391	161	103	79	113
4	1396	129	97	85	110
4	1401	131	89	80	111
4	1406	90	99	86	113
4	1411	74	101	83	110
4	1416	52	108	82	112
4	1421	48	112	83	116
4	1426	50	114	81	110
4	1431	26	115	78	110
4	1436	38	113	78	110
4	1441	42	119	78	112
4	1446	40	131	77	111
4	1451	17	135	76	108
4	1456	0	126	45	105
