2	1028	590	310	127	108
2	1033	553	310	137	101
2	1038	524	310	126	101
2	1043	506	309	120	99
2	1048	486	312	118	99
2	1053	465	310	114	97
2	1058	447	308	109	99
2	1063	431	307	109	98
2	1068	419	302	106	96
2	1073	412	293	103	94
2	1078	412	277	103	96
2	1083	413	250	103	97
2	1088	403	226	102	96
2	1093	414	205	117	101
2	1098	427	191	119	98
2	1103	419	162	142	98
2	1108	414	128	141	93
2	1113	412	93	146	93
2	1118	401	74	145	95
2	1123	387	55	150	93
2	1128	396	33	139	86
2	1133	407	2	140	79
3	397	2	373	118	105
3	402	1	345	120	132
3	407	2	316	120	146
3	412	2	285	136	147
3	417	1	253	133	147
3	422	1	222	143	147
3	427	0	200	139	147
3	432	1	172	136	149
3	437	1	146	135	150
3	442	2	116	126	146
3	447	0	93	129	147
3	452	1	72	131	147
3	457	1	50	126	143
3	462	1	27	122	144
3	467	1	17	119	145
