4	47	623	358	87	81
4	52	592	353	92	79
4	57	576	358	77	79
4	62	530	358	89	78
4	62	635	357	82	76
4	67	501	357	91	84
4	67	607	356	92	81
4	72	472	359	93	85
4	72	580	360	92	81
4	77	448	361	90	82
4	77	556	361	89	82
4	82	420	364	92	82
4	82	529	362	89	82
4	87	400	363	90	84
4	87	510	364	87	84
4	92	385	362	90	85
4	92	498	362	87	83
4	97	370	365	94	86
4	97	481	367	90	84
4	102	355	362	92	84
4	102	465	362	91	83
4	107	355	359	94	85
4	107	465	357	97	84
4	112	331	360	93	83
4	112	446	362	91	79
4	117	315	362	92	85
4	117	423	361	96	85
4	122	272	371	94	86
4	122	386	372	91	85
4	127	249	373	92	91
4	127	363	377	92	85
4	132	213	379	94	89
4	132	326	381	94	85
4	137	183	376	95	90
4	137	302	382	87	82
4	142	149	384	99	87
4	142	270	392	86	81
4	147	118	380	91	86
4	147	232	383	95	86
4	152	82	381	96	87
4	152	194	384	96	88
4	157	51	378	102	88
4	157	168	383	95	83
4	162	33	373	94	89
4	162	144	376	99	91
4	167	21	371	98	85
4	167	135	372	97	86
4	172	6	369	95	86
4	172	116	371	100	87
4	177	1	372	92	86
4	177	108	373	98	87
4	182	0	373	66	88
4	182	81	374	98	87
4	187	63	377	104	88
4	192	40	381	103	87
4	197	0	386	74	85
4	232	1	338	76	87
4	237	1	325	80	90
4	242	1	318	80	89
4	247	0	301	88	88
4	252	0	290	83	89
4	257	1	275	76	90
4	262	2	253	80	88
4	267	2	224	83	89
4	272	0	196	85	90
4	277	1	172	81	89
4	282	1	158	77	89
4	287	0	143	84	88
4	292	1	126	84	86
4	297	3	100	102	86
4	302	7	78	104	86
4	307	8	70	102	87
4	312	8	69	105	88
4	317	7	72	102	90
4	322	4	69	102	93
4	327	5	75	105	88
4	332	13	78	108	89
4	337	36	80	96	88
4	342	46	84	101	86
4	347	1	85	63	89
4	347	75	84	100	85
4	352	1	87	83	87
4	352	94	82	104	90
4	357	3	87	105	88
4	357	119	85	101	86
4	362	26	92	102	87
4	362	138	86	100	88
4	367	44	90	103	90
4	367	158	84	103	90
4	372	53	84	102	91
4	372	168	78	101	92
4	377	62	88	100	89
4	377	180	81	101	92
4	382	74	87	99	89
4	382	191	79	98	94
4	387	89	84	102	91
4	387	204	79	103	93
4	392	107	85	103	91
4	392	222	80	103	93
4	397	131	82	105	91
4	397	245	77	105	94
4	402	159	78	103	92
4	402	273	75	98	94
4	407	181	71	98	93
4	407	297	74	99	89
4	412	209	60	88	93
4	412	322	62	101	93
4	417	217	55	107	89
4	417	338	53	97	92
4	422	233	52	100	93
4	422	351	52	102	91
4	427	248	52	101	94
4	427	365	52	100	93
4	432	266	52	102	97
4	432	386	50	100	95
4	437	283	53	108	99
4	437	404	51	99	99
4	442	320	53	102	99
4	442	447	52	91	97
4	447	345	61	101	98
4	447	464	60	104	98
4	452	368	67	109	98
4	452	487	66	103	99
4	457	387	72	107	93
4	457	507	68	102	95
4	462	406	63	103	96
4	462	526	63	102	97
4	467	436	58	97	96
4	467	558	63	92	89
4	472	461	63	95	97
4	472	572	60	96	96
4	477	481	62	100	97
4	477	600	62	94	93
4	482	495	63	102	101
4	482	608	66	97	93
4	487	523	63	103	96
4	487	637	66	81	89
4	492	548	67	95	91
4	492	655	70	63	87
4	497	574	64	97	93
4	502	588	64	95	92
4	507	602	66	100	95
4	507	604	65	91	94
4	512	619	74	89	87
4	517	635	78	82	86
